fecha,dia_semana,mes,anio,es_fin_semana,es_feriado,franja_horaria,hora_inicio,hora_fin,producto,categoria,cantidad_vendida,precio_unitario,total_venta,canal_venta,promocion_activa,tipo_promocion,descuento_pct,clima,temperatura,lluvia,personal_disponible,tiempo_preparacion_min,stock_disponible,porcentaje_delivery
2024-05-12,Domingo,5,2024,1,0,Desayuno,7,11,Pizza Familiar,Pizzas,6,32.0,192.0,Presencial,No,Ninguna,0,Lluvioso,17,1,2,15,40,46
2024-05-12,Domingo,5,2024,1,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,14,12.0,134.4,Presencial,Sí,Descuento,20,Lluvioso,17,1,2,8,46,45
2024-05-12,Domingo,5,2024,1,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,10,10.0,100.0,Delivery,No,Ninguna,0,Lluvioso,17,1,2,15,39,37
2024-05-12,Domingo,5,2024,1,0,Desayuno,7,11,Gaseosa,Bebidas,21,4.0,84.0,Delivery,No,Ninguna,0,Lluvioso,17,1,2,2,70,35
2024-05-12,Domingo,5,2024,1,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,38,11.0,418.0,Web,No,Ninguna,0,Lluvioso,17,1,6,11,55,66
2024-05-12,Domingo,5,2024,1,0,Almuerzo,12,16,Pollo Broaster,Pollos,62,18.0,1116.0,Delivery,No,Ninguna,0,Lluvioso,17,1,6,18,89,66
2024-05-12,Domingo,5,2024,1,0,Almuerzo,12,16,Gaseosa,Bebidas,38,4.0,152.0,Delivery,No,Ninguna,0,Lluvioso,17,1,6,4,73,61
2024-05-12,Domingo,5,2024,1,0,Almuerzo,12,16,Pizza Personal,Pizzas,29,13.0,377.0,Delivery,No,Ninguna,0,Lluvioso,17,1,6,15,61,41
2024-05-12,Domingo,5,2024,1,0,Almuerzo,12,16,Hamburguesa Clásica,Hamburguesas,31,12.0,372.0,Delivery,No,Ninguna,0,Lluvioso,17,1,6,10,39,60
2024-05-12,Domingo,5,2024,1,0,Cena,18,22,Pizza Familiar,Pizzas,18,32.0,432.0,Delivery,Sí,Combo,25,Lluvioso,17,1,9,15,35,89
2024-05-12,Domingo,5,2024,1,0,Cena,18,22,Hamburguesa Clásica,Hamburguesas,34,12.0,408.0,Delivery,No,Ninguna,0,Lluvioso,17,1,9,10,55,59
2024-05-12,Domingo,5,2024,1,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,23,16.0,368.0,Delivery,No,Ninguna,0,Lluvioso,17,1,9,14,36,64
2024-05-13,Lunes,5,2024,0,0,Desayuno,7,11,Gaseosa,Bebidas,13,4.0,52.0,Presencial,No,Ninguna,0,Nublado,23,0,3,2,64,21
2024-05-13,Lunes,5,2024,0,0,Desayuno,7,11,Jugo Natural,Bebidas,8,6.0,48.0,Presencial,No,Ninguna,0,Nublado,23,0,3,5,31,19
2024-05-13,Lunes,5,2024,0,0,Desayuno,7,11,Cheeseburger,Hamburguesas,7,14.0,98.0,Presencial,No,Ninguna,0,Nublado,23,0,3,9,39,21
2024-05-13,Lunes,5,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,7,11.0,77.0,Presencial,No,Ninguna,0,Nublado,23,0,3,11,22,23
2024-05-13,Lunes,5,2024,0,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,9,10.0,90.0,Presencial,No,Ninguna,0,Nublado,23,0,3,10,17,21
2024-05-13,Lunes,5,2024,0,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,11,12.0,132.0,Presencial,No,Ninguna,0,Nublado,23,0,3,11,38,19
2024-05-13,Lunes,5,2024,0,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,26,15.0,390.0,Presencial,No,Ninguna,0,Nublado,23,0,4,14,32,28
2024-05-13,Lunes,5,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,42,18.0,680.4,Delivery,Sí,Descuento,10,Nublado,23,0,4,19,64,33
2024-05-13,Lunes,5,2024,0,0,Almuerzo,12,16,Gaseosa,Bebidas,47,4.0,188.0,Presencial,No,Ninguna,0,Nublado,23,0,4,5,62,27
2024-05-13,Lunes,5,2024,0,0,Almuerzo,12,16,Hamburguesa Clásica,Hamburguesas,29,12.0,348.0,Presencial,No,Ninguna,0,Nublado,23,0,4,10,61,33
2024-05-13,Lunes,5,2024,0,0,Almuerzo,12,16,Salchipapa Clásica,Salchipapas,14,10.0,140.0,Presencial,No,Ninguna,0,Nublado,23,0,4,11,42,38
2024-05-13,Lunes,5,2024,0,0,Cena,18,22,Salchipapa Especial,Salchipapas,23,15.0,293.25,Web,Sí,2x1,15,Nublado,23,0,8,11,44,55
2024-05-13,Lunes,5,2024,0,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,15,16.0,240.0,Delivery,No,Ninguna,0,Nublado,23,0,8,10,29,48
2024-05-13,Lunes,5,2024,0,0,Cena,18,22,Alitas BBQ,Pollos,18,20.0,360.0,Delivery,No,Ninguna,0,Nublado,23,0,8,19,44,50
2024-05-13,Lunes,5,2024,0,0,Cena,18,22,Hamburguesa Clásica,Hamburguesas,16,12.0,192.0,Web,No,Ninguna,0,Nublado,23,0,8,14,33,63
2024-05-13,Lunes,5,2024,0,0,Cena,18,22,Gaseosa,Bebidas,31,4.0,124.0,Delivery,No,Ninguna,0,Nublado,23,0,8,3,77,47
2024-05-14,Martes,5,2024,0,0,Desayuno,7,11,Gaseosa,Bebidas,14,4.0,56.0,Presencial,No,Ninguna,0,Soleado,26,0,4,2,45,12
2024-05-14,Martes,5,2024,0,0,Desayuno,7,11,Jugo Natural,Bebidas,10,6.0,60.0,Presencial,No,Ninguna,0,Soleado,26,0,4,3,45,16
2024-05-14,Martes,5,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,9,11.0,99.0,Presencial,No,Ninguna,0,Soleado,26,0,4,7,42,14
2024-05-14,Martes,5,2024,0,0,Desayuno,7,11,Cheeseburger,Hamburguesas,9,14.0,126.0,Presencial,No,Ninguna,0,Soleado,26,0,4,13,41,11
2024-05-14,Martes,5,2024,0,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,9,10.0,90.0,Presencial,No,Ninguna,0,Soleado,26,0,4,14,25,25
2024-05-14,Martes,5,2024,0,0,Desayuno,7,11,Alitas BBQ,Pollos,8,20.0,160.0,Presencial,No,Ninguna,0,Soleado,26,0,4,20,19,18
2024-05-14,Martes,5,2024,0,0,Almuerzo,12,16,Pizza Personal,Pizzas,18,13.0,187.2,Delivery,Sí,2x1,20,Soleado,26,0,4,23,39,39
2024-05-14,Martes,5,2024,0,0,Almuerzo,12,16,Hamburguesa BBQ,Hamburguesas,24,16.0,384.0,Delivery,No,Ninguna,0,Soleado,26,0,4,11,47,42
2024-05-14,Martes,5,2024,0,0,Almuerzo,12,16,Gaseosa,Bebidas,41,4.0,164.0,Web,No,Ninguna,0,Soleado,26,0,4,4,76,29
2024-05-14,Martes,5,2024,0,0,Almuerzo,12,16,Salchipapa Clásica,Salchipapas,23,10.0,230.0,Delivery,No,Ninguna,0,Soleado,26,0,4,11,29,29
2024-05-14,Martes,5,2024,0,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,23,15.0,345.0,Delivery,No,Ninguna,0,Soleado,26,0,4,11,54,44
2024-05-14,Martes,5,2024,0,0,Cena,18,22,Pollo Broaster,Pollos,27,18.0,486.0,Delivery,No,Ninguna,0,Soleado,26,0,5,14,62,60
2024-05-14,Martes,5,2024,0,0,Cena,18,22,Salchipapa Especial,Salchipapas,23,15.0,345.0,Web,No,Ninguna,0,Soleado,26,0,5,8,50,46
2024-05-14,Martes,5,2024,0,0,Cena,18,22,Gaseosa,Bebidas,33,4.0,132.0,Presencial,No,Ninguna,0,Soleado,26,0,5,5,72,46
2024-05-14,Martes,5,2024,0,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,22,16.0,264.0,Presencial,Sí,Descuento,25,Soleado,26,0,5,9,38,67
2024-05-14,Martes,5,2024,0,0,Cena,18,22,Salchipapa Clásica,Salchipapas,22,10.0,220.0,Presencial,No,Ninguna,0,Soleado,26,0,5,12,56,42
2024-05-15,Miércoles,5,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,7,11.0,77.0,Presencial,No,Ninguna,0,Soleado,26,0,4,6,13,16
2024-05-15,Miércoles,5,2024,0,0,Desayuno,7,11,Gaseosa,Bebidas,20,4.0,72.0,Delivery,Sí,Descuento,10,Soleado,26,0,4,4,72,32
2024-05-15,Miércoles,5,2024,0,0,Desayuno,7,11,Jugo Natural,Bebidas,8,6.0,48.0,Presencial,No,Ninguna,0,Soleado,26,0,4,5,50,12
2024-05-15,Miércoles,5,2024,0,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,15,10.0,150.0,Presencial,No,Ninguna,0,Soleado,26,0,4,12,47,12
2024-05-15,Miércoles,5,2024,0,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,14,12.0,142.8,Presencial,Sí,Combo,15,Soleado,26,0,4,12,45,21
2024-05-15,Miércoles,5,2024,0,0,Almuerzo,12,16,Salchipapa Clásica,Salchipapas,23,10.0,230.0,Presencial,No,Ninguna,0,Soleado,26,0,5,14,33,42
2024-05-15,Miércoles,5,2024,0,0,Almuerzo,12,16,Alitas BBQ,Pollos,23,20.0,460.0,Delivery,No,Ninguna,0,Soleado,26,0,5,20,45,39
2024-05-15,Miércoles,5,2024,0,0,Almuerzo,12,16,Gaseosa,Bebidas,40,4.0,160.0,Delivery,No,Ninguna,0,Soleado,26,0,5,2,78,45
2024-05-15,Miércoles,5,2024,0,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,24,15.0,270.0,Presencial,Sí,Descuento,25,Soleado,26,0,5,14,29,34
2024-05-15,Miércoles,5,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,23,18.0,414.0,Presencial,No,Ninguna,0,Soleado,26,0,5,20,46,32
2024-05-15,Miércoles,5,2024,0,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,18,11.0,198.0,Presencial,No,Ninguna,0,Soleado,26,0,5,12,23,30
2024-05-15,Miércoles,5,2024,0,0,Cena,18,22,Sándwich de Pollo,Sándwiches,13,11.0,143.0,Web,No,Ninguna,0,Soleado,26,0,6,8,40,50
2024-05-15,Miércoles,5,2024,0,0,Cena,18,22,Gaseosa,Bebidas,40,4.0,120.0,Delivery,Sí,Descuento,25,Soleado,26,0,6,3,72,54
2024-05-15,Miércoles,5,2024,0,0,Cena,18,22,Salchipapa Clásica,Salchipapas,17,10.0,127.5,Presencial,Sí,Descuento,25,Soleado,26,0,6,15,32,49
2024-05-15,Miércoles,5,2024,0,0,Cena,18,22,Cheeseburger,Hamburguesas,20,14.0,280.0,Delivery,No,Ninguna,0,Soleado,26,0,6,13,36,42
2024-05-15,Miércoles,5,2024,0,0,Cena,18,22,Hamburguesa Clásica,Hamburguesas,25,12.0,300.0,Presencial,No,Ninguna,0,Soleado,26,0,6,10,45,44
2024-05-16,Jueves,5,2024,0,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,9,12.0,108.0,Presencial,No,Ninguna,0,Nublado,18,0,3,13,42,10
2024-05-16,Jueves,5,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,8,11.0,88.0,Delivery,No,Ninguna,0,Nublado,18,0,3,7,21,18
2024-05-16,Jueves,5,2024,0,0,Desayuno,7,11,Hamburguesa BBQ,Hamburguesas,9,16.0,144.0,Web,No,Ninguna,0,Nublado,18,0,3,12,24,25
2024-05-16,Jueves,5,2024,0,0,Desayuno,7,11,Jugo Natural,Bebidas,7,6.0,42.0,Presencial,No,Ninguna,0,Nublado,18,0,3,3,32,18
2024-05-16,Jueves,5,2024,0,0,Almuerzo,12,16,Cheeseburger,Hamburguesas,28,14.0,313.6,Delivery,Sí,Combo,20,Nublado,18,0,6,14,36,49
2024-05-16,Jueves,5,2024,0,0,Almuerzo,12,16,Hamburguesa Clásica,Hamburguesas,25,12.0,300.0,Presencial,No,Ninguna,0,Nublado,18,0,6,8,53,27
2024-05-16,Jueves,5,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,34,18.0,612.0,Presencial,No,Ninguna,0,Nublado,18,0,6,12,53,39
2024-05-16,Jueves,5,2024,0,0,Almuerzo,12,16,Salchipapa Clásica,Salchipapas,20,10.0,160.0,Web,Sí,Combo,20,Nublado,18,0,6,9,53,27
2024-05-16,Jueves,5,2024,0,0,Almuerzo,12,16,Gaseosa,Bebidas,34,4.0,136.0,Presencial,No,Ninguna,0,Nublado,18,0,6,3,85,34
2024-05-16,Jueves,5,2024,0,0,Cena,18,22,Alitas BBQ,Pollos,18,20.0,360.0,Delivery,No,Ninguna,0,Nublado,18,0,8,20,52,55
2024-05-16,Jueves,5,2024,0,0,Cena,18,22,Gaseosa,Bebidas,28,4.0,112.0,Presencial,No,Ninguna,0,Nublado,18,0,8,3,47,55
2024-05-16,Jueves,5,2024,0,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,23,16.0,312.8,Delivery,Sí,Combo,15,Nublado,18,0,8,9,30,59
2024-05-16,Jueves,5,2024,0,0,Cena,18,22,Salchipapa Clásica,Salchipapas,19,10.0,190.0,Presencial,No,Ninguna,0,Nublado,18,0,8,11,34,49
2024-05-16,Jueves,5,2024,0,0,Cena,18,22,Pollo Broaster,Pollos,37,18.0,666.0,Delivery,No,Ninguna,0,Nublado,18,0,8,18,56,44
2024-05-17,Viernes,5,2024,0,0,Desayuno,7,11,Cheeseburger,Hamburguesas,12,14.0,168.0,Presencial,No,Ninguna,0,Soleado,31,0,2,14,26,15
2024-05-17,Viernes,5,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,9,11.0,99.0,Presencial,No,Ninguna,0,Soleado,31,0,2,12,28,14
2024-05-17,Viernes,5,2024,0,0,Desayuno,7,11,Jugo Natural,Bebidas,11,6.0,66.0,Presencial,No,Ninguna,0,Soleado,31,0,2,2,49,11
2024-05-17,Viernes,5,2024,0,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,15,12.0,180.0,Presencial,No,Ninguna,0,Soleado,31,0,2,10,48,15
2024-05-17,Viernes,5,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,40,18.0,720.0,Web,No,Ninguna,0,Soleado,31,0,4,12,49,28
2024-05-17,Viernes,5,2024,0,0,Almuerzo,12,16,Salchipapa Clásica,Salchipapas,27,10.0,270.0,Delivery,No,Ninguna,0,Soleado,31,0,4,10,37,34
2024-05-17,Viernes,5,2024,0,0,Almuerzo,12,16,Alitas BBQ,Pollos,26,20.0,520.0,Delivery,No,Ninguna,0,Soleado,31,0,4,16,53,37
2024-05-17,Viernes,5,2024,0,0,Almuerzo,12,16,Cheeseburger,Hamburguesas,32,14.0,448.0,Web,No,Ninguna,0,Soleado,31,0,4,9,51,30
2024-05-17,Viernes,5,2024,0,0,Almuerzo,12,16,Hamburguesa BBQ,Hamburguesas,27,16.0,432.0,Presencial,No,Ninguna,0,Soleado,31,0,4,10,35,43
2024-05-17,Viernes,5,2024,0,0,Cena,18,22,Cheeseburger,Hamburguesas,19,14.0,266.0,Web,No,Ninguna,0,Soleado,31,0,8,8,54,60
2024-05-17,Viernes,5,2024,0,0,Cena,18,22,Salchipapa Clásica,Salchipapas,33,10.0,330.0,Delivery,No,Ninguna,0,Soleado,31,0,8,15,57,43
2024-05-17,Viernes,5,2024,0,0,Cena,18,22,Pizza Personal,Pizzas,20,13.0,260.0,Delivery,No,Ninguna,0,Soleado,31,0,8,15,54,51
2024-05-17,Viernes,5,2024,0,0,Cena,18,22,Pollo Broaster,Pollos,28,18.0,504.0,Web,No,Ninguna,0,Soleado,31,0,8,15,42,64
2024-05-18,Sábado,5,2024,1,0,Desayuno,7,11,Hamburguesa BBQ,Hamburguesas,10,16.0,160.0,Presencial,No,Ninguna,0,Nublado,18,0,2,8,45,23
2024-05-18,Sábado,5,2024,1,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,8,11.0,88.0,Presencial,No,Ninguna,0,Nublado,18,0,2,8,37,28
2024-05-18,Sábado,5,2024,1,0,Desayuno,7,11,Jugo Natural,Bebidas,10,6.0,60.0,Presencial,No,Ninguna,0,Nublado,18,0,2,2,27,30
2024-05-18,Sábado,5,2024,1,0,Desayuno,7,11,Gaseosa,Bebidas,16,4.0,57.6,Presencial,Sí,Descuento,10,Nublado,18,0,2,5,61,23
2024-05-18,Sábado,5,2024,1,0,Almuerzo,12,16,Alitas BBQ,Pollos,28,20.0,560.0,Presencial,No,Ninguna,0,Nublado,18,0,5,12,45,53
2024-05-18,Sábado,5,2024,1,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,22,11.0,242.0,Web,No,Ninguna,0,Nublado,18,0,5,7,32,47
2024-05-18,Sábado,5,2024,1,0,Almuerzo,12,16,Pizza Familiar,Pizzas,24,32.0,768.0,Presencial,No,Ninguna,0,Nublado,18,0,5,17,57,29
2024-05-18,Sábado,5,2024,1,0,Almuerzo,12,16,Gaseosa,Bebidas,39,4.0,156.0,Presencial,No,Ninguna,0,Nublado,18,0,5,3,96,38
2024-05-18,Sábado,5,2024,1,0,Cena,18,22,Hamburguesa Clásica,Hamburguesas,36,12.0,432.0,Delivery,No,Ninguna,0,Nublado,18,0,4,11,57,63
2024-05-18,Sábado,5,2024,1,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,19,16.0,304.0,Web,No,Ninguna,0,Nublado,18,0,4,11,31,45
2024-05-18,Sábado,5,2024,1,0,Cena,18,22,Cheeseburger,Hamburguesas,28,14.0,392.0,Delivery,No,Ninguna,0,Nublado,18,0,4,14,61,63
2024-05-18,Sábado,5,2024,1,0,Cena,18,22,Alitas BBQ,Pollos,23,20.0,460.0,Web,No,Ninguna,0,Nublado,18,0,4,14,30,67
2024-05-18,Sábado,5,2024,1,0,Cena,18,22,Salchipapa Clásica,Salchipapas,35,10.0,262.5,Presencial,Sí,Descuento,25,Nublado,18,0,4,10,65,59
2024-05-18,Sábado,5,2024,1,0,Cena,18,22,Pizza Familiar,Pizzas,25,32.0,600.0,Presencial,Sí,2x1,25,Nublado,18,0,4,23,30,63
2024-05-19,Domingo,5,2024,1,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,10,11.0,110.0,Presencial,No,Ninguna,0,Soleado,29,0,4,6,39,34
2024-05-19,Domingo,5,2024,1,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,18,12.0,172.8,Presencial,Sí,Combo,20,Soleado,29,0,4,13,37,34
2024-05-19,Domingo,5,2024,1,0,Desayuno,7,11,Cheeseburger,Hamburguesas,7,14.0,98.0,Presencial,No,Ninguna,0,Soleado,29,0,4,8,34,30
2024-05-19,Domingo,5,2024,1,0,Desayuno,7,11,Gaseosa,Bebidas,31,4.0,99.2,Delivery,Sí,Descuento,20,Soleado,29,0,4,2,81,30
2024-05-19,Domingo,5,2024,1,0,Desayuno,7,11,Jugo Natural,Bebidas,12,6.0,72.0,Delivery,No,Ninguna,0,Soleado,29,0,4,4,48,22
2024-05-19,Domingo,5,2024,1,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,37,15.0,444.0,Web,Sí,2x1,20,Soleado,29,0,5,12,62,54
2024-05-19,Domingo,5,2024,1,0,Almuerzo,12,16,Pollo Broaster,Pollos,45,18.0,810.0,Web,No,Ninguna,0,Soleado,29,0,5,17,68,38
2024-05-19,Domingo,5,2024,1,0,Almuerzo,12,16,Hamburguesa Clásica,Hamburguesas,24,12.0,288.0,Presencial,No,Ninguna,0,Soleado,29,0,5,8,33,40
2024-05-19,Domingo,5,2024,1,0,Almuerzo,12,16,Cheeseburger,Hamburguesas,33,14.0,415.8,Presencial,Sí,Combo,10,Soleado,29,0,5,11,53,49
2024-05-19,Domingo,5,2024,1,0,Almuerzo,12,16,Gaseosa,Bebidas,33,4.0,132.0,Web,No,Ninguna,0,Soleado,29,0,5,2,56,38
2024-05-19,Domingo,5,2024,1,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,23,11.0,253.0,Web,No,Ninguna,0,Soleado,29,0,5,6,49,44
2024-05-19,Domingo,5,2024,1,0,Cena,18,22,Pizza Familiar,Pizzas,19,32.0,608.0,Delivery,No,Ninguna,0,Soleado,29,0,7,24,26,52
2024-05-19,Domingo,5,2024,1,0,Cena,18,22,Pizza Personal,Pizzas,11,13.0,143.0,Presencial,No,Ninguna,0,Soleado,29,0,7,15,43,70
2024-05-19,Domingo,5,2024,1,0,Cena,18,22,Gaseosa,Bebidas,52,4.0,208.0,Web,No,Ninguna,0,Soleado,29,0,7,4,71,67
2024-05-19,Domingo,5,2024,1,0,Cena,18,22,Jugo Natural,Bebidas,31,6.0,186.0,Presencial,No,Ninguna,0,Soleado,29,0,7,2,78,57
2024-05-19,Domingo,5,2024,1,0,Cena,18,22,Alitas BBQ,Pollos,26,20.0,416.0,Delivery,Sí,Combo,20,Soleado,29,0,7,14,33,68
2024-05-19,Domingo,5,2024,1,0,Cena,18,22,Salchipapa Especial,Salchipapas,20,15.0,300.0,Delivery,No,Ninguna,0,Soleado,29,0,7,12,34,72
2024-05-20,Lunes,5,2024,0,0,Desayuno,7,11,Jugo Natural,Bebidas,12,6.0,54.0,Presencial,Sí,2x1,25,Nublado,21,0,3,5,34,20
2024-05-20,Lunes,5,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,7,11.0,61.6,Presencial,Sí,Descuento,20,Nublado,21,0,3,11,22,24
2024-05-20,Lunes,5,2024,0,0,Desayuno,7,11,Cheeseburger,Hamburguesas,7,14.0,98.0,Presencial,No,Ninguna,0,Nublado,21,0,3,8,29,14
2024-05-20,Lunes,5,2024,0,0,Desayuno,7,11,Hamburguesa BBQ,Hamburguesas,7,16.0,112.0,Presencial,No,Ninguna,0,Nublado,21,0,3,14,34,13
2024-05-20,Lunes,5,2024,0,0,Desayuno,7,11,Salchipapa Clásica,Salchipapas,10,10.0,75.0,Presencial,Sí,2x1,25,Nublado,21,0,3,10,38,21
2024-05-20,Lunes,5,2024,0,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,9,12.0,108.0,Delivery,No,Ninguna,0,Nublado,21,0,3,12,21,19
2024-05-20,Lunes,5,2024,0,0,Almuerzo,12,16,Hamburguesa Clásica,Hamburguesas,23,12.0,220.8,Presencial,Sí,Descuento,20,Nublado,21,0,5,10,55,46
2024-05-20,Lunes,5,2024,0,0,Almuerzo,12,16,Salchipapa Especial,Salchipapas,24,15.0,360.0,Web,No,Ninguna,0,Nublado,21,0,5,13,54,37
2024-05-20,Lunes,5,2024,0,0,Almuerzo,12,16,Pizza Personal,Pizzas,18,13.0,234.0,Delivery,No,Ninguna,0,Nublado,21,0,5,18,34,43
2024-05-20,Lunes,5,2024,0,0,Almuerzo,12,16,Alitas BBQ,Pollos,18,20.0,360.0,Presencial,No,Ninguna,0,Nublado,21,0,5,18,35,38
2024-05-20,Lunes,5,2024,0,0,Cena,18,22,Gaseosa,Bebidas,30,4.0,120.0,Delivery,No,Ninguna,0,Nublado,21,0,4,4,84,49
2024-05-20,Lunes,5,2024,0,0,Cena,18,22,Salchipapa Especial,Salchipapas,23,15.0,345.0,Delivery,No,Ninguna,0,Nublado,21,0,4,14,47,49
2024-05-20,Lunes,5,2024,0,0,Cena,18,22,Jugo Natural,Bebidas,18,6.0,108.0,Web,No,Ninguna,0,Nublado,21,0,4,5,44,65
2024-05-20,Lunes,5,2024,0,0,Cena,18,22,Pizza Familiar,Pizzas,11,32.0,316.8,Web,Sí,Descuento,10,Nublado,21,0,4,24,19,62
2024-05-20,Lunes,5,2024,0,0,Cena,18,22,Pollo Broaster,Pollos,26,18.0,468.0,Presencial,No,Ninguna,0,Nublado,21,0,4,20,49,52
2024-05-20,Lunes,5,2024,0,0,Cena,18,22,Alitas BBQ,Pollos,15,20.0,300.0,Web,No,Ninguna,0,Nublado,21,0,4,16,26,65
2024-05-21,Martes,5,2024,0,0,Desayuno,7,11,Jugo Natural,Bebidas,9,6.0,54.0,Presencial,No,Ninguna,0,Nublado,18,0,4,4,34,10
2024-05-21,Martes,5,2024,0,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,12,12.0,144.0,Presencial,No,Ninguna,0,Nublado,18,0,4,12,25,13
2024-05-21,Martes,5,2024,0,0,Desayuno,7,11,Gaseosa,Bebidas,17,4.0,68.0,Presencial,No,Ninguna,0,Nublado,18,0,4,3,59,16
2024-05-21,Martes,5,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,10,11.0,110.0,Presencial,No,Ninguna,0,Nublado,18,0,4,11,30,24
2024-05-21,Martes,5,2024,0,0,Almuerzo,12,16,Gaseosa,Bebidas,28,4.0,112.0,Delivery,No,Ninguna,0,Nublado,18,0,4,5,51,38
2024-05-21,Martes,5,2024,0,0,Almuerzo,12,16,Cheeseburger,Hamburguesas,17,14.0,238.0,Delivery,No,Ninguna,0,Nublado,18,0,4,8,25,37
2024-05-21,Martes,5,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,40,18.0,720.0,Presencial,No,Ninguna,0,Nublado,18,0,4,19,74,26
2024-05-21,Martes,5,2024,0,0,Cena,18,22,Pizza Familiar,Pizzas,12,32.0,326.4,Presencial,Sí,Combo,15,Nublado,18,0,4,18,20,66
2024-05-21,Martes,5,2024,0,0,Cena,18,22,Salchipapa Clásica,Salchipapas,21,10.0,210.0,Delivery,No,Ninguna,0,Nublado,18,0,4,9,41,59
2024-05-21,Martes,5,2024,0,0,Cena,18,22,Alitas BBQ,Pollos,13,20.0,260.0,Presencial,No,Ninguna,0,Nublado,18,0,4,17,40,41
2024-05-21,Martes,5,2024,0,0,Cena,18,22,Gaseosa,Bebidas,32,4.0,128.0,Delivery,No,Ninguna,0,Nublado,18,0,4,5,62,64
2024-05-21,Martes,5,2024,0,0,Cena,18,22,Sándwich de Pollo,Sándwiches,19,11.0,209.0,Delivery,No,Ninguna,0,Nublado,18,0,4,12,45,63
2024-05-22,Miércoles,5,2024,0,0,Desayuno,7,11,Sándwich de Pollo,Sándwiches,8,11.0,88.0,Delivery,No,Ninguna,0,Nublado,19,0,2,8,24,16
2024-05-22,Miércoles,5,2024,0,0,Desayuno,7,11,Hamburguesa Clásica,Hamburguesas,10,12.0,120.0,Presencial,No,Ninguna,0,Nublado,19,0,2,11,17,17
2024-05-22,Miércoles,5,2024,0,0,Desayuno,7,11,Hamburguesa BBQ,Hamburguesas,6,16.0,96.0,Presencial,No,Ninguna,0,Nublado,19,0,2,14,41,11
2024-05-22,Miércoles,5,2024,0,0,Almuerzo,12,16,Gaseosa,Bebidas,43,4.0,154.8,Presencial,Sí,Combo,10,Nublado,19,0,7,2,89,34
2024-05-22,Miércoles,5,2024,0,0,Almuerzo,12,16,Pollo Broaster,Pollos,35,18.0,630.0,Presencial,No,Ninguna,0,Nublado,19,0,7,16,64,45
2024-05-22,Miércoles,5,2024,0,0,Almuerzo,12,16,Sándwich de Pollo,Sándwiches,20,11.0,220.0,Presencial,No,Ninguna,0,Nublado,19,0,7,7,55,31
2024-05-22,Miércoles,5,2024,0,0,Cena,18,22,Hamburguesa Clásica,Hamburguesas,29,12.0,278.4,Delivery,Sí,Combo,20,Nublado,19,0,8,13,55,51
2024-05-22,Miércoles,5,2024,0,0,Cena,18,22,Hamburguesa BBQ,Hamburguesas,22,16.0,352.0,Presencial,No,Ninguna,0,Nublado,19,0,8,11,32,45
2024-05-22,Miércoles,5,2024,0,0,Cena,18,22,Jugo Natural,Bebidas,17,6.0,102.0,Web,No,Ninguna,0,Nublado,19,0,8,2,56,59
